Link,Page Rank Score
https://icerm.brown.edu/staff:home,0.010677431379676266
https://icerm.brown.edu/it:home,0.010677431379676266
https://icerm.brown.edu/home,0.01057789454511694
https://icerm.brown.edu/events/htw-20-vp/,0.009898953624401217
https://icerm.brown.edu/topical_workshops/tw-20-cegs/,0.009898953624401217
https://icerm.brown.edu/topical_workshops/tw-20-lpd/,0.009898953624401217
https://icerm.brown.edu/events/sc-20-agntc/,0.00988827747736426
https://icerm.brown.edu/topical_workshops/tw-20-frrt/,0.00988827747736426
https://icerm.brown.edu/topical_workshops/tw-21-dmga/,0.00988827747736426
https://icerm.brown.edu/programs/sp-f21/,0.00988827747736426
https://icerm.brown.edu/girlsgetmath/donate/ http:/www.browndailyherald.com/2018/09/06/girlsgetmath-engages-local-high-school-students/,0.009849665886644977
https://icerm.brown.edu/simonscollaboration/,0.009554464529637995
dominant eigenvector: [0.19427801 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801
 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801
 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801
 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801 0.19427801
 0.19427801 0.19427801 0.02720638 0.01922914 0.01920839 0.02507567
 0.01886446 0.03330627 0.01920839 0.01888484 0.01962649 0.01992013
 0.01992013 0.01506681 0.01506681 0.01641676 0.01935063 0.01127929
 0.01823068 0.01823068 0.01823068 0.01823068 0.01823068 0.01823068
 0.01135839 0.00984967 0.01486365 0.00989895 0.00989895 0.00988828
 0.00989895 0.01620766 0.00988828 0.01587718 0.01587718 0.01587718
 0.01587718 0.01153091 0.01101669 0.01101669 0.01101669 0.01101669
 0.01101669 0.00988828 0.00988828 0.00955446 0.02051108 0.02051108
 0.01815971 0.01815971 0.01815971 0.01815971 0.01815971 0.01815971
 0.01815971 0.01815971 0.01538157 0.01544619 0.01506681 0.01506681
 0.01506681 0.01506681 0.01506681 0.01645821 0.01057789 0.01067743
 0.01067743 0.01067743 0.01067743 0.01067743 0.01067743 0.01067743
 0.01067743 0.01067743 0.01067743 0.01067762]
dominant eigenvalue: 0.9999778103472314
